Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
308,2021-03-25,98.68042755126953,101.87249237722754,98.2016203013844,100.80086937722307,20272124
309,2021-03-26,97.85963439941406,101.23410241835153,96.7424089960728,100.0256788542417,25184863
310,2021-03-30,100.93767547607422,102.00929847193376,98.22441791049593,98.90843179912696,53328751
311,2021-03-31,98.33843231201172,100.82368555350797,97.88242299687641,100.27647190133675,20694060
312,2021-04-01,99.72925567626953,100.02566046807367,97.92801656565553,98.79443295132212,11229344
313,2021-04-05,97.65441131591797,99.86605757226508,97.28960636405569,98.13322477338666,14484908
314,2021-04-06,95.39715576171875,99.86605010552279,95.07795299896071,98.13321743620406,25301732
315,2021-04-07,96.01277160644531,98.58922886399975,95.55676234812013,96.17237608386341,22841720
316,2021-04-08,95.30596923828125,97.35801110546723,95.07796458637169,96.65119297353439,20468881
317,2021-04-09,94.98676300048828,96.42319111208387,94.84996267939239,95.48837448621019,11773021
318,2021-04-12,91.7262954711914,94.2343466560017,90.51787204642359,94.2343466560017,18544315
319,2021-04-13,95.19197082519531,95.48837564785705,92.31910838203264,93.55033602696268,19831072
320,2021-04-15,94.7587661743164,96.40040108826823,94.41675915828571,94.8043683467917,10159348
321,2021-04-16,95.6935806274414,97.95082302326263,94.5079551727057,94.62195750133372,22020846
322,2021-04-19,91.74908447265625,94.39394190122768,91.20187706969148,93.8695263023153,18404990
323,2021-04-20,92.88910675048828,93.80112526518063,91.95429024693718,93.48192249605114,14467660
324,2021-04-22,92.77511596679688,93.43633194613726,91.74909501024798,93.02592480052213,11626459
325,2021-04-23,96.28638458251953,97.08440083584188,93.02591941309257,93.16271972536768,38318040
326,2021-04-26,98.40682220458984,98.70323317651825,94.94115053416249,94.94115053416249,19139358
327,2021-04-27,98.79444122314453,100.5500783162405,98.40683206986016,98.52083439817778,15270611
328,2021-04-28,100.73247528076172,101.0972864223866,98.63483131773961,99.77485453840143,16383579
329,2021-04-29,100.39047241210938,101.98650498617974,99.88886093753999,101.73570234140608,14761969
330,2021-04-30,100.34486389160156,101.37088476711817,98.79443358338082,99.29604502619327,16897105
331,2021-05-03,100.68687438964844,101.62169715343927,98.84003922280367,99.1820461933321,15528063
332,2021-05-04,99.43285369873047,101.09729265146812,98.81724606966004,100.96048614554633,20857434
333,2021-05-05,99.5012435913086,100.48166222236584,98.8628257059493,99.43283725714784,23178237
334,2021-05-06,98.22442626953125,100.04846346110874,97.40361200733015,99.61525833912225,18823613
335,2021-05-07,97.83679962158203,98.86282035823965,97.35799241848348,98.65761992192063,12509591
336,2021-05-10,100.253662109375,100.39046241380484,98.01921796521852,98.22441842186326,17845577
337,2021-05-11,101.87249755859375,102.69331798088666,99.59245113837193,100.32206722984726,22995780
338,2021-05-12,103.03533935546875,107.16222147928839,101.71290729875417,101.87251180749793,55645370
339,2021-05-14,104.35774993896484,104.88216559123826,102.07770958374454,103.85614464812919,18820793
340,2021-05-17,104.15254974365234,105.33816892936711,103.55973396577322,105.31537093926556,10996347
341,2021-05-18,106.29579162597656,109.37386688696418,104.19815371498117,105.2925810242232,52885042
342,2021-05-19,106.59219360351562,108.53023303739616,105.52057674691669,106.79740025287636,28081040
343,2021-05-20,104.4033432006836,107.13939865348787,104.15254059151833,106.70618739945206,10707136
344,2021-05-21,103.94735717773438,104.5401668509187,103.05813648293531,103.9929531641158,21702883
345,2021-05-24,105.33817291259766,106.88860947873876,104.15255368205018,104.42615431370147,22028927
346,2021-05-25,106.20458221435547,106.91139406587595,105.40656604037117,106.25017819056619,9165363
347,2021-05-26,102.87571716308594,106.61498946149305,102.57931237495329,106.34138884784541,18322114
348,2021-05-27,104.10694122314453,104.69975081503242,101.80409682578579,103.37733132082768,51194207
349,2021-05-28,102.80731964111328,105.33816867728402,102.5109086603722,105.33816867728402,15307498
350,2021-05-31,102.89852905273438,103.33174039123332,102.03211256075888,103.05813355560359,13102261
351,2021-06-01,102.3285140991211,103.97014887509938,102.10050944093028,103.19493056324174,15733731
352,2021-06-02,103.71934509277344,104.03855408476458,102.19171266256802,102.23731483071278,7995532
353,2021-06-03,103.1949234008789,105.54337616526496,102.8985186028076,104.44894893389129,10291328
354,2021-06-04,103.12651824951172,104.03854295981667,102.51090450794106,103.05811809711975,6142487
355,2021-06-07,107.73221588134766,108.43902778308062,103.46852792616009,103.65093039902456,18058790
356,2021-06-08,106.72899627685547,108.96344673930491,105.81697769953628,108.96344673930491,22511761
357,2021-06-09,110.3998794555664,111.95030359404318,106.61499251477466,107.6182154102852,39865778
358,2021-06-10,110.19468688964844,113.09034125563737,109.55626886452652,113.09034125563737,32690784
359,2021-06-11,112.31512451171875,113.45514788002606,111.26630548688506,113.45514788002606,29142097
360,2021-06-14,113.40953063964844,113.91113587968157,110.3998744593638,113.0675236932505,18732629
361,2021-06-15,112.90792846679688,114.68635721435199,112.65711346992393,114.25314592980436,15026686
362,2021-06-16,110.42268371582031,112.86232856771291,109.87547007173814,112.56592993928302,30706682
363,2021-06-17,109.37387084960938,111.28910015510556,107.9602344931183,111.28910015510556,22261167
364,2021-06-18,106.25019073486328,111.72230228824229,104.92775882811249,111.26629299212738,49278209
365,2021-06-21,107.09380340576172,107.36740400488628,104.15254129998166,105.74857365830732,11719831
366,2021-06-22,106.72899627685547,108.07422615240998,105.81697769953628,105.81697769953628,10961545
367,2021-06-23,105.9081802368164,107.6182150403158,105.79417791658311,107.50421272008252,10721151
368,2021-06-24,105.40657806396484,106.22739231968373,104.01573982033572,105.90818333966978,12964208
369,2021-06-25,105.26976013183594,106.15898068538776,104.60855658410759,105.54337311679821,7736431
370,2021-06-28,105.72577667236328,106.0221876672741,105.20137339604017,105.79418301581778,9989595
371,2021-06-29,107.61821746826172,108.48464006959925,105.63458199946751,106.06778093009257,61089570
372,2021-06-30,105.9765853881836,108.34783609644533,105.79417672983912,108.14262944831862,17437744
373,2021-07-01,105.2469711303711,106.22739609597208,104.97337049208647,106.04498742375286,15924813
374,2021-07-02,103.94735717773438,105.38377918929119,103.78774648530907,105.24697886010175,9549992
375,2021-07-05,105.01895141601562,105.29256438510998,104.12973091403327,104.56294217090083,6849185
376,2021-07-06,104.3349380493164,105.11015624374234,104.10693342566422,104.60855101972454,5343938
377,2021-07-07,105.31537628173828,105.54338093440691,104.33495132724553,104.33495132724553,7228897
378,2021-07-08,105.40657806396484,106.31859665255112,104.67695577106953,104.927758408922,8740010
379,2021-07-09,104.99616241455078,105.54337602953389,104.88216009351444,105.36096736785834,2990856
380,2021-07-12,104.4261474609375,105.68017295212675,104.06134251932743,105.20136569313584,5578309
381,2021-07-13,104.26654052734375,105.74857053052564,104.1069298742066,105.06455668290323,8264289
382,2021-07-14,104.85936737060547,105.54338133118283,104.17535341002812,104.26655774544726,9228746
383,2021-07-15,105.06455993652344,105.54336717067832,104.56294234404108,105.33816053602838,5376823
384,2021-07-16,106.63778686523438,107.84621637063407,105.11016076901339,105.6345763740079,15903784
385,2021-07-19,106.31859588623047,107.00260982273996,105.56617560805255,106.63779249389994,13725925
386,2021-07-20,105.47496795654297,107.7550143398215,105.3153696577308,107.1166087745295,14178067
387,2021-07-22,106.36418151855469,106.93419307685302,104.28934192035723,106.93419307685302,10378326
388,2021-07-23,106.25019073486328,106.68340204018122,105.81697942954536,106.59219770694948,6660369
389,2021-07-26,106.11337280273438,107.32180218482888,105.81696186145331,106.45537971803941,12963701
390,2021-07-27,105.72577667236328,107.09381695114519,105.17857540490334,106.25019231873041,10832912
391,2021-07-28,104.01573944091797,105.97658929526094,103.69653664709027,105.79418063019153,13828088
392,2021-07-29,101.78128051757812,105.52055933548154,101.62927741416777,103.97012273267829,28609665
393,2021-07-30,104.06132507324219,105.30774307527908,102.26768725039065,102.78449531806663,34142169
394,2021-08-02,103.9701156616211,104.57812803391128,102.93649339172345,104.27412184776618,9575755
395,2021-08-03,106.06775665283203,106.5237659460429,104.03091761716553,104.91254300606614,20959435
396,2021-08-04,106.55416870117188,107.37498293327778,105.70294890230362,106.79737612514045,23323277
397,2021-08-05,106.52377319335938,106.85818497914981,105.33815389836532,106.5541787629929,6621382
398,2021-08-06,106.40216064453125,107.31417916434151,106.12856003660531,106.70616681780133,5340311
399,2021-08-09,107.2837905883789,107.61820237995035,105.82457062163577,107.61820237995035,16415005
400,2021-08-10,104.94293212890625,107.07097541459687,104.18291666973101,107.07097541459687,11925263
401,2021-08-11,107.22298431396484,107.61819484815047,104.91254461495748,105.15573967903113,31279965
402,2021-08-12,113.69831848144531,114.1239222122353,107.19259076769035,107.61819449848034,58107755
403,2021-08-13,112.33026123046875,113.88069738897322,111.63104468114241,111.99584955077856,26776843
404,2021-08-16,109.86782836914062,112.05668275848873,109.68543208339037,111.87427410269535,21308655
405,2021-08-17,111.41826629638672,111.72227248000578,110.05023847010094,110.08064403648015,15962459
406,2021-08-18,109.80702209472656,113.09029108407925,109.53342149979811,111.69185780545276,25227527
407,2021-08-20,108.59100341796875,109.47262874897194,107.64859169591521,107.80059478366994,18720467
408,2021-08-23,106.79737091064453,109.38142337779912,105.91574558806022,109.13821596570541,13112745
409,2021-08-24,107.3749771118164,109.01661785706816,106.67576044458193,107.80059317319697,11029463
410,2021-08-25,106.70616912841797,107.89178828182759,106.43256851456749,107.73978519190106,12001351
411,2021-08-26,105.24695587158203,106.64538949779116,104.334937168414,106.64538949779116,12115246
412,2021-08-27,106.00695037841797,106.31095655235667,104.42612074794528,105.67255100911112,8051699
413,2021-08-30,106.70616912841797,107.22297716015952,105.0645407052288,106.5237604724889,14512401
414,2021-08-31,106.6149673461914,107.64859580439847,106.37175992249307,106.70617167633371,43248333
415,2021-09-01,106.79737091064453,108.10459992686071,106.18935856543169,108.10459992686071,11817591
416,2021-09-02,106.8581771850586,107.07097904683802,105.91575303569351,106.64537532327917,13545023
417,2021-09-03,106.73658752441406,107.49660306540237,106.0373707526959,107.01018817115201,12286475
418,2021-09-06,105.8549575805664,107.22298549626309,105.18614640690129,106.82777495771968,13950485
419,2021-09-07,105.18614959716797,105.88536636040659,104.85173781517075,105.85496079111795,12485031
420,2021-09-08,106.94955444335938,107.41361095317002,105.30989188519663,105.95956974009769,25370295
421,2021-09-09,107.35173797607422,107.75392279739864,106.36175328474063,106.67112428755352,5078350
422,2021-09-13,107.59923553466797,107.84673485053456,106.8567375870682,107.81579271542444,7522483
423,2021-09-14,107.72298431396484,108.34172634056814,107.35174161567063,107.5992409439797,8434427
424,2021-09-15,110.07421112060547,110.75482484500193,107.5064291442407,107.66111465380075,20064238
425,2021-09-16,111.03324890136719,112.39448887933958,110.32170565898579,110.72387789569234,16214883
426,2021-09-17,110.63107299804688,111.62105766572793,109.36264688148371,111.09512949117907,21219226
427,2021-09-20,109.517333984375,110.8785613488455,108.34172166687507,109.64107734902205,7833069
428,2021-09-21,108.83672332763672,110.38357837041626,108.55828186693326,108.9295371478712,9481007
429,2021-09-22,109.36264038085938,109.79575471336945,108.77484055983324,108.77484055983324,9165634
430,2021-09-23,110.29075622558594,110.60012721079094,109.51732876257341,109.51732876257341,10295913
431,2021-09-24,108.99140930175781,111.0641925503501,108.77485211250284,110.32170716195061,7093411
432,2021-09-27,108.89860534667969,109.61016125155606,108.34173496076167,109.20797638459639,5205649
433,2021-09-28,113.81758880615234,116.8803693383094,108.96046649829312,109.42452301028614,38873626
434,2021-09-29,120.6856460571289,121.45907364634829,112.88948588712576,113.5391700974059,53686662
435,2021-09-30,117.49911499023438,122.51092295717842,116.72568744631279,120.62375471467419,23618199
436,2021-10-01,118.70564270019531,119.72656945351291,117.34441542133014,118.0559711941477,16994903
437,2021-10-04,118.58190155029297,119.44814282948242,117.59191691193544,118.79845872300591,10757286
438,2021-10-05,117.53005981445312,120.71658422723267,117.15881706278788,118.58192896390202,17200858
439,2021-10-06,116.07600402832031,118.89128534182355,115.55007581270405,118.76752938098859,8929507
440,2021-10-07,116.50914764404297,118.52005955842586,116.0760206017868,118.1797463529632,6733699
441,2021-10-08,116.13787078857422,117.65379627321597,115.70475641486999,116.94224044069747,8165175
442,2021-10-11,119.69561767578125,120.71654434683876,117.12784881519615,117.56096311766349,12982042
443,2021-10-12,119.63375854492188,120.43812814907706,118.58190222103067,119.97407166706546,8539966
444,2021-10-13,123.37715148925781,126.53273302251863,120.12875614271394,120.71655597961063,33075614
445,2021-10-14,126.62554931640625,127.42990634116244,122.66559810823328,123.8721399395365,19185455
446,2021-10-18,126.09961700439453,129.9048700034484,125.07869024850845,129.81206877973486,38546365
447,2021-10-19,122.91309356689453,126.71835916008554,121.89216680945243,126.22336055395074,16174177
448,2021-10-20,120.25251007080078,123.90309053687072,119.63376804564787,123.74840503058249,21909934
449,2021-10-21,120.06690216064453,122.10874341214236,119.72658899122516,121.42812966164308,16946547
450,2021-10-22,120.31437683105469,121.89217396594921,118.33440746694308,121.21156028380699,7705870
451,2021-10-25,119.20064544677734,120.65468658799068,117.87034766672936,120.31437346227915,7862419
452,2021-10-26,117.8084945678711,119.38627931911098,117.37536755880026,119.16972210874549,8525850
453,2021-10-27,117.7156753540039,118.7056601192081,116.66381890128807,117.65380366649227,9862679
454,2021-10-28,115.0241470336914,118.24160058621662,114.62196219254102,117.99410125409801,11095238
455,2021-10-29,114.49821472167969,116.72568345432725,112.17793216926796,115.64288492986844,12988035
456,2021-11-01,116.16880798339844,116.63286447334544,114.18883866162643,114.21976820795346,5475153
457,2021-11-02,114.7766342163086,118.33440050603245,114.56007704677552,116.72567391878134,10946890
458,2021-11-03,113.81758880615234,115.89038463039199,113.22978892629659,114.77664396627333,13957727
459,2021-11-04,114.49821472167969,114.99320077985776,114.00321607516312,114.43633044961125,830214
460,2021-11-08,117.0350341796875,117.77751943245461,114.21975346863428,116.07597918888837,11947323
461,2021-11-09,115.42632293701172,117.77753493922937,114.65289545174184,117.77753493922937,10381150
462,2021-11-10,114.0960464477539,115.39540234794472,113.57011817724099,115.05508915555032,13857851
463,2021-11-11,112.70384979248047,114.62194733823283,111.80666640336236,114.46726184924736,8851354
464,2021-11-12,112.61104583740234,113.66290221922952,111.55918945557517,113.66290221922952,9590673
465,2021-11-15,116.50914764404297,116.78757656608275,112.61106720544137,112.73481059560554,24821341
466,2021-11-16,116.07600402832031,118.39628667516176,115.39539030291462,116.94224540080893,23206330
467,2021-11-17,118.2106704711914,119.9122110623906,115.70476020154433,115.70476020154433,18359498
468,2021-11-18,119.10784149169922,120.31438342212373,118.21067057813626,118.70565665211141,10742933
469,2021-11-22,120.15966796875,121.89215026675905,118.79844086912557,120.28342389765679,25095721
470,2021-11-23,124.89305877685547,125.2333718811127,119.51000890378133,119.57188058046344,19671538
471,2021-11-24,125.79027557373047,128.3580452508906,124.98590579810944,125.10964918435556,18120478
472,2021-11-25,126.37804412841797,126.8421005940058,124.52181826606666,125.3571173864573,18537454
473,2021-11-26,124.98590087890625,126.81118499006917,124.24341541397149,126.25432718553806,12814537
474,2021-11-29,123.90309143066406,126.22337404172518,122.82029287883553,123.12966389364368,16066147
475,2021-11-30,127.92493438720703,129.62647523153507,123.93405271493761,123.93405271493761,37739647
476,2021-12-01,128.20333862304688,129.16239376779578,126.65648360786369,128.07959525716757,20332817
477,2021-12-02,132.7201385498047,133.64825140679633,127.77020331251593,129.31705807416867,33758843
478,2021-12-03,127.52272033691406,133.92669735124514,127.15147766432085,131.8848563578135,47614182
479,2021-12-06,124.98590087890625,128.6983533802599,124.58371600692496,128.2961685082786,11322446
480,2021-12-07,127.33710479736328,128.0486480052466,125.0786940477647,125.3571229040375,8049102
481,2021-12-08,126.71837615966797,128.4817884745409,125.94494860153607,126.93493335827708,8788449
482,2021-12-09,125.72838592529297,127.73929769016524,125.04777215331188,127.15149774807699,5755422
483,2021-12-10,125.38807678222656,126.37806152744201,124.89307811544931,126.37806152744201,6164402
484,2021-12-13,126.47086334228516,129.71925874017774,126.0377364028968,127.15147700322366,21648126
485,2021-12-14,131.32798767089844,131.88485798081012,125.72836761355317,126.28523792346488,48042035
486,2021-12-15,129.843017578125,133.43172652842665,128.57460391980442,131.8539292546145,15207306
487,2021-12-16,128.8220977783203,131.04957936738407,127.64649788095223,130.8020800143392,13410737
488,2021-12-17,129.90487670898438,130.2451898412921,126.87305100662715,128.82207821861732,15209414
489,2021-12-20,129.843017578125,131.57550036551325,128.38897626817734,130.3998879446669,22539246
490,2021-12-21,127.83210754394531,131.01863168221973,126.71837938489234,130.83300402820782,17566511
491,2021-12-22,126.54500579833984,127.45539637721814,124.31610089994676,125.44625238129485,14750231
492,2021-12-23,130.8144073486328,131.5992310221593,126.85890369835293,127.14143511129335,15932489
493,2021-12-24,128.96224975585938,131.03417692975142,128.61692217329824,130.720247408814,8975969
494,2021-12-27,129.40176391601562,130.12380446904103,128.711121428967,128.96226763530103,8648187
495,2021-12-28,129.0878143310547,131.0027894867993,127.64374622279412,129.74707142370767,15736206
496,2021-12-29,128.4599609375,129.27618282386268,127.26702617044118,127.45538899770187,17172943
497,2021-12-30,128.93084716796875,132.729399347489,126.60777390411594,128.4599529030939,87481206
498,2021-12-31,128.3343963623047,129.46453502312474,127.80071870798756,128.08325017973618,9842223
499,2022-01-03,128.71112060546875,129.93544078950234,128.17744290406506,128.96226681019596,7410054
500,2022-01-04,132.22711181640625,133.7339760734068,129.02503325392064,129.52732559752914,14784090
501,2022-01-05,131.0028076171875,132.69802212744383,130.62609470088904,131.85041487231567,9565107
502,2022-01-06,129.3075408935547,131.0341529426369,128.49133195282755,130.43769207157388,5615931
503,2022-01-07,128.836669921875,130.90860986378135,128.3971737033251,129.9354232420746,11908249
504,2022-01-10,128.08322143554688,130.12376295351513,127.73789391528473,130.12376295351513,11085710
505,2022-01-11,127.98907470703125,129.21340761371346,127.76932657726553,128.42858374038872,7208789
506,2022-01-12,128.67971801757812,129.77847144754855,128.3030051106392,129.33897518509085,11018139
507,2022-01-13,130.59466552734375,132.79217191842886,129.684275131995,130.34351938502647,20522807
508,2022-01-14,130.43771362304688,131.63064833609718,129.68428789576492,130.5632803196523,14183654
509,2022-01-17,129.55870056152344,131.56785700203355,129.2133857799057,131.31671085024178,7574539
510,2022-01-18,128.80528259277344,130.50049686468458,128.45995501665374,129.49592497118817,8475422
511,2022-01-19,128.4913330078125,130.21794507107114,126.23104340703844,129.33894001137494,13724367
512,2022-01-20,134.7699432373047,135.20943944842602,128.96224721441396,130.029602455037,30170343
513,2022-01-21,135.05247497558594,137.65809250827255,133.7339735656194,134.2990492481264,29509593
514,2022-01-24,134.36183166503906,136.7163030143096,132.79218409885868,135.86869588333712,12850189
515,2022-01-25,137.4069366455078,138.25454372254734,133.07470708374336,134.0478936223815,27389035
516,2022-01-27,134.8955078125,137.6894881141432,133.32586026342778,136.87326627909584,28512473
517,2022-01-28,131.97598266601562,136.5593593776466,131.37952160814964,136.5593593776466,18932049
518,2022-01-31,135.2408447265625,136.08845190685744,132.60382899763616,133.10612135757222,19907759
519,2022-02-01,133.70257568359375,136.2768079324812,132.66661850040578,136.24540987136805,8622355
520,2022-02-02,134.36183166503906,136.74770107516304,133.89093739518495,134.89550928277546,9921099
521,2022-02-03,132.66659545898438,134.98966836314676,132.4782326726696,134.36180944052745,4594389
522,2022-02-04,131.66201782226562,133.95370556396898,131.28530500383485,133.10609852904395,7329263
523,2022-02-07,134.14210510253906,134.5502160900498,131.85041673312654,132.50967392632282,7869237
524,2022-02-08,131.88180541992188,135.2408489573281,130.90861873228587,134.36184368685457,9074237
525,2022-02-09,131.4422607421875,132.88634135008272,131.03414989440648,132.22708438260398,9833985
526,2022-02-10,133.1375274658203,135.4292029652242,131.88180926392178,131.88180926392178,19180334
527,2022-02-11,130.4691162109375,133.1061191217439,129.9982219215917,131.97596771778393,20071130
528,2022-02-14,126.73333740234375,129.93541576797156,126.35662455470944,129.93541576797156,12109375
529,2022-02-15,127.7378921508789,127.98903827361666,124.94392506670516,126.82750182650474,19046061
530,2022-02-16,126.67318725585938,129.70611096727814,126.28599433206617,128.15737865833793,20270061
531,2022-02-17,127.12489318847656,128.31870301145204,126.47958916213912,127.93152322139836,16405551
532,2022-02-18,126.28598022460938,129.15759073531783,125.99559869294731,126.99582508643707,14600643
533,2022-02-21,127.86698913574219,128.41549490531773,126.18920137579325,126.28598647197342,10682638
534,2022-02-22,127.86698913574219,128.0605724568459,123.76931139642168,125.31803048022479,13606058
535,2022-02-23,127.8024673461914,128.73815293052974,127.51207265782351,127.99605067635933,6493463
536,2022-02-24,123.31757354736328,126.47956530575547,122.54321411331446,125.18895749651307,13145037
537,2022-02-25,127.31849670410156,127.70567651561345,123.99517815853048,124.25330240911998,10920938
538,2022-02-28,134.96531677246094,135.67514845491905,126.51183809138675,127.41525307156519,31938385
539,2022-03-02,136.0946044921875,137.54653836700726,133.0616680764297,134.06189444169135,20502615
540,2022-03-03,140.5794677734375,141.54742373211906,135.96554174464012,135.96554174464012,19805555
541,2022-03-04,138.77261352539062,140.35360288105983,136.12685694509898,139.35337655156013,12794317
542,2022-03-07,137.3206787109375,138.86939760786257,134.77172036299322,135.83647445118555,17635653
543,2022-03-08,137.03028869628906,144.16090246725153,135.38477153058082,138.09504282041925,28410490
544,2022-03-09,134.2877655029297,139.38566994615354,133.31980946163694,138.83716414850315,22830958
545,2022-03-10,134.77171325683594,136.4172434089816,133.61017414538702,136.15911923019036,16516553
546,2022-03-11,137.0948486328125,137.44977113371695,134.06192466211124,135.06215125284533,12992850
547,2022-03-14,137.70785522460938,138.09503493981384,135.2556951470787,137.09480864085597,12598659
548,2022-03-15,135.28799438476562,138.77263882066802,134.4168365579761,137.57881584567556,14528285
549,2022-03-16,135.09437561035156,136.67537812183826,134.83625141166576,136.32045570755253,11933774
550,2022-03-17,136.51406860351562,137.2884281642253,134.0619081133622,136.80445015659583,28464621
551,2022-03-21,132.2227783203125,139.38564934126813,131.96465412170988,139.38564934126813,17797415
552,2022-03-22,134.67494201660156,135.1911904775599,131.67428886460536,132.28732242434262,13285297
553,2022-03-23,135.578369140625,135.9010211438767,134.41682980616497,135.19118936247165,9408783
554,2022-03-24,135.99783325195312,136.28821483302158,134.22324705293593,135.51385519767572,11188958
555,2022-03-25,135.28799438476562,136.0300966552694,133.38433959271296,135.99782620182583,9842670
556,2022-03-28,136.99803161621094,137.2884131375078,133.9005674549136,135.28797355067684,12823578
557,2022-03-29,136.35272216796875,138.38541899240974,135.32022540342138,137.99823927007535,10470515
558,2022-03-30,140.09548950195312,141.12797322997847,136.6753863323227,137.51427361751826,54218485
559,2022-03-31,139.9019012451172,140.19228277035975,138.5790228995846,139.0952713097296,10326026
560,2022-04-01,145.22567749023438,145.67738506063014,139.4501985330648,139.4501985330648,39663961
561,2022-04-04,146.74212646484375,147.19383399561292,144.58036077546055,145.83869827456246,9907530
562,2022-04-05,150.38809204101562,151.38830529453068,146.41947008999125,148.3876392765004,17167487
563,2022-04-06,152.711181640625,153.87272086765498,149.16200993311676,149.29106547098374,17153675
564,2022-04-07,149.29104614257812,154.8083994250629,148.41988855290703,152.2594412878881,11913911
565,2022-04-08,150.09768676757812,151.06564263210947,148.807078948203,150.35581095720147,6746769
566,2022-04-11,149.0006866455078,152.00135267832383,147.38742674923498,150.0331703533739,12413822
567,2022-04-12,150.42034912109375,150.77527154745462,147.51648132675317,147.9359315227953,14769907
568,2022-04-13,148.09722900390625,151.87225378414018,146.83889178674164,151.61412962635922,11015439
569,2022-04-18,149.1297607421875,149.58148144659788,146.83893928167475,148.09727690584765,19069923
570,2022-04-19,147.0325164794922,150.58168854479314,146.1613586892125,150.16223831132703,15036942
571,2022-04-20,146.48399353027344,147.77460140278686,144.19315930506525,147.29062345059432,9814641
572,2022-04-21,146.64532470703125,147.54875287552937,145.35471678881754,145.90322252830984,11134333
573,2022-04-22,145.48379516601562,148.54898945292265,144.9998171207145,145.22568404485082,12032249
574,2022-04-25,143.8059844970703,146.41947077996704,142.93482677901895,144.5158162255291,11042683
575,2022-04-26,149.452392578125,149.839572323371,144.77393892860823,146.48399702624906,15389155
576,2022-04-27,147.96823120117188,150.2590528142054,146.77440814690277,149.29109669155162,12680209
577,2022-04-28,152.0336151123047,152.4530653251914,148.45218589937144,150.6139516073345,18378146
578,2022-04-29,146.96800231933594,152.51761470981654,146.5162947206757,151.71098462024827,9026331
579,2022-05-02,149.42015075683594,150.51716233694742,145.77418042603355,145.77418042603355,12634353
580,2022-05-04,153.32421875,154.5180284539869,150.2912953800071,150.35582315046048,23124643
581,2022-05-05,150.83981323242188,155.29241355358758,150.25903699422742,153.84047952247334,16481935
582,2022-05-06,153.8404541015625,154.3244320319604,149.35558406929695,149.35558406929695,17715186
583,2022-05-09,158.1962890625,159.03517644271932,152.06590064255656,154.22766656489298,54118806
584,2022-05-10,157.2283172607422,160.26124071347016,156.48621505842783,158.61572344267893,30997494
585,2022-05-11,154.35671997070312,160.03540073204766,154.0340679530982,157.4541845912082,15412618
586,2022-05-12,152.22720336914062,156.09902704213917,149.80731357351655,154.22764297444138,26538994
587,2022-05-13,152.4853515625,154.77617305217697,150.42037073478693,154.77617305217697,15074553
588,2022-05-16,151.77548217773438,153.51781070148883,150.35581875429804,151.96907861217676,7960529
589,2022-05-17,154.00181579589844,154.42126605860776,150.1945192346629,151.58192558266543,15470937
590,2022-05-18,147.06478881835938,153.74368280118242,146.54854035074032,153.2597047860685,19181550
591,2022-05-19,147.32289123535156,148.1940489077994,143.0316175110809,143.90277518352877,15085602
592,2022-05-20,147.80686950683594,150.42034252997985,146.32266522548855,148.90388092957656,15148281
593,2022-05-23,144.93527221679688,149.7105243253364,144.67714799738386,149.7105243253364,11572501
594,2022-05-24,146.48399353027344,148.19405158710217,144.9352614575089,145.19338565776002,16336858
595,2022-05-25,145.09658813476562,148.0327263102578,143.61239695152983,147.3874223709182,11062614
596,2022-05-26,146.6130828857422,147.8391632732023,144.48358728212273,146.48402732021805,14150454
597,2022-05-27,144.99978637695312,147.5487447523397,144.16089915354414,147.51647430466392,8430491
598,2022-05-30,147.29061889648438,148.35537298413502,144.74167367857862,144.87072921034277,9305758
599,2022-05-31,150.2913055419922,151.74323955470817,147.2583688381838,147.29063928996382,26351545
600,2022-06-01,147.90365600585938,150.3558161996684,147.22609475430784,149.80731048305753,10282009
601,2022-06-02,145.54830932617188,148.03272687638216,144.9030053843644,148.03272687638216,10071898
602,2022-06-03,145.8386993408203,147.19383507177844,145.19339536143616,145.8386993408203,16082518
603,2022-06-06,145.06434631347656,146.77439143243112,144.25771630312303,145.8387058719185,12693293
604,2022-06-07,145.1934051513672,146.0000351799859,144.35450467010614,144.5158306758299,9103195
605,2022-06-08,144.9029998779297,146.16133726513945,143.9350440020016,143.9350440020016,11240130
606,2022-06-09,145.09658813476562,145.64509385745586,142.61217059405652,144.99978991811622,9468041
607,2022-06-10,144.83847045898438,146.77438236422583,143.2897514377855,143.2897514377855,9019239
608,2022-06-13,143.48333740234375,145.5160475661562,142.9348316448053,143.1606854121749,10186775
609,2022-06-14,144.51580810546875,146.67758674753722,143.25747070884725,143.48332445583804,17023962
610,2022-06-15,143.41880798339844,146.03229432525677,143.192954218622,144.7094159292558,5898563
611,2022-06-16,139.6115264892578,144.74170148674617,139.15981891255817,144.12865477123168,11883333
612,2022-06-17,136.385009765625,139.96645253201345,135.6751779289632,138.22412370157664,19675226
613,2022-06-20,134.38455200195312,136.09461015137603,133.15847183092862,134.93305775172274,7402273
614,2022-06-21,135.7396697998047,137.54652593217375,133.7715008246703,134.9007826252157,9459619
615,2022-06-22,135.93328857421875,136.32046834376598,134.35228591618116,136.0300867987914,10257637
616,2022-06-23,134.57815551757812,136.61085263068563,133.02942327956092,135.57836884825537,13114525
617,2022-06-24,134.83628845214844,136.80447123796654,134.06192877211106,136.80447123796654,9499105
